text,preprocessed_text,sentiment,confidence,favorite_count,created_at,location,username,source_dataset
Anti boikot biar bisa bantai syiah go Israel bantai Syiah Iran,anti boikot biar bisa bantai syiah go israel bantai syiah iran,positive,0.9927545189857483,0,Wed Oct 09 01:02:47 +0000 2024,DKI Jakarta - Bengkulu,vonAhmed,uploaded_data
@RJLetsGo Para WK tuh yg bilang boikot boikot segala ujung2nya tetep beli produk dari israel atau sumbangin ke israel gatau namanya membaca ya gitu,para wk tuh yg bilang boikot boikot segala ujung2nya tetep beli produk dari israel atau sumbangin ke israel gatau namanya membaca ya gitu,positive,0.9961118102073669,0,Wed Oct 09 00:39:27 +0000 2024,,ringoku5050,uploaded_data
@jellyjilliii__ Bahkan yg se darurat ambulan dan pemadam kebakaran aja harus nunggu kereta lewat dulu baru mereka bisa lewat :),bahkan yg se darurat ambulan dan pemadam kebakaran aja harus nunggu kereta lewat dulu baru mereka bisa lewat,neutral,0.5327372550964355,0,Wed Oct 09 00:38:52 +0000 2024,,theycallme_gaez,uploaded_data
@neohistoria_id Iyaaa.. boikot Israel tapi jangan lupa donasi 5000. Akun anjinkkkk nih @neohistoria_id,iyaaa boikot israel tapi jangan lupa donasi 5000 akun anjinkkkk nih,positive,0.635490894317627,0,Wed Oct 09 00:09:25 +0000 2024,,Div_J5,uploaded_data
Setahun Perang Gaza Seruan Boikot Israel dan Produk Afiliasinya Menggema Kencang https://t.co/LMmQoNkAoo,setahun perang gaza seruan boikot israel dan produk afiliasinya menggema kencang,neutral,0.6695043444633484,36,Tue Oct 08 23:26:35 +0000 2024,Indonesia,tempodotco,uploaded_data
@pjswibu @munvess Iya lagi dari sd ampe kuliah cuma punya 3 temen deket sekarang kerja malah ga punya temen ,iya lagi dari sd ampe kuliah cuma punya 3 temen deket sekarang kerja malah ga punya temen,positive,0.9907101988792419,0,Tue Oct 08 23:08:53 +0000 2024,,theycallme_gaez,uploaded_data
@Aesterales @munvess Info link shopee yg jual kepala anti overthinking kak cape ovt mulu kalo malem padahal siangnya masih haha hehe ,info link shopee yg jual kepala anti overthinking kak cape ovt mulu kalo malem padahal siangnya masih haha hehe,positive,0.7785612940788269,0,Tue Oct 08 23:06:35 +0000 2024,,theycallme_gaez,uploaded_data
Seruan Lanjutkan Boikot Produk Terafiliasi Israel Trending di Media Sosial https://t.co/YnRtegmtHE #TempoNasional,seruan lanjutkan boikot produk terafiliasi israel trending di media sosial temponasional,neutral,0.9978026747703552,6,Tue Oct 08 23:04:12 +0000 2024,Indonesia,tempodotco,uploaded_data
@soheegummy Jingan gw kira beli rumah beneran dapet kunci lucu kaya gitu Gw ampe berekspektasi ntar gw pas pembayaran awal rumah kpr gw bakal dapet kunci begitu ,jingan gw kira beli rumah beneran dapet kunci lucu kaya gitu gw ampe berekspektasi ntar gw pas pembayaran awal rumah kpr gw bakal dapet kunci begitu,positive,0.9698904752731323,0,Tue Oct 08 23:02:42 +0000 2024,,theycallme_gaez,uploaded_data
Jangankan jadi pusat ekonomi malah yg terjadi sebaliknya. Boikot berjalan berdampak secara perlahan opini sangat negatif terhadap Israel dan anggaran perang yg sangat besar ini pun adh dibantu Amerika. https://t.co/SsfFGYzig7,jangankan jadi pusat ekonomi malah yg terjadi sebaliknya boikot berjalan berdampak secara perlahan opini sangat negatif terhadap israel dan anggaran perang yg sangat besar ini pun adh dibantu amerika,positive,0.99308842420578,0,Tue Oct 08 17:05:45 +0000 2024,🌏,blekriver,uploaded_data
@Fathi137 Setahun lakukan boikot ekonomi Israel dan Amerika tetap berkembang. Malahan pemboikotan mengakibatkan orang2 Melayu hilang pekerjaan ulas seorang netizen FB. Mohon ulas lanjut tuan,setahun lakukan boikot ekonomi israel dan amerika tetap berkembang malahan pemboikotan mengakibatkan orang2 melayu hilang pekerjaan ulas seorang netizen fb mohon ulas lanjut tuan,positive,0.9882304668426514,0,Tue Oct 08 16:11:32 +0000 2024,"Petaling, Selangor",BukuPujangga,uploaded_data
@altimet Nasib baik Apple X FB Boeng Merc dah tak support dan mendanai Israel setelah mereka tau Israel genocide. Kalau Boeng Masih lg support Israel kita kena boikot dah sykt penerbangan spt MAS AirAsia dan sykt² antarabangsa yg guna kapal terbang keluaran Boeng. Kesian Palestine,nasib baik apple x fb boeng merc dah tak support dan mendanai israel setelah mereka tau israel genocide kalau boeng masih lg support israel kita kena boikot dah sykt penerbangan spt mas airasia dan sykt² antarabangsa yg guna kapal terbang keluaran boeng kesian palestine,positive,0.9993249177932739,0,Tue Oct 08 16:00:32 +0000 2024,,Noready69,uploaded_data
@Stakof Sekarang gak musti takut produk terafiliasi israel di boikot banyak pengganti nya di produk lokal yang jelas ga terafiliasi israel,sekarang gak musti takut produk terafiliasi israel di boikot banyak pengganti nya di produk lokal yang jelas ga terafiliasi israel,positive,0.4827129542827606,0,Tue Oct 08 09:45:11 +0000 2024,,KabeehC,uploaded_data
@RJLetsGo AKU BOIKOTTT KERASSS!! Semenjak ada isu boikot ga pernah beli mcd dan selalu ngehindar produk2 terafiliasi israel sebisa mungkin,aku boikottt kerasss semenjak ada isu boikot ga pernah beli mcd dan selalu ngehindar produk2 terafiliasi israel sebisa mungkin,positive,0.9918553829193115,0,Tue Oct 08 09:38:40 +0000 2024,,HalloIniEntank,uploaded_data
@Stakof Emang enak di boikot lagian produk yang terafiliasi israel kaya mcd kfc Unilever Danone aqua gak mau minggat,emang enak di boikot lagian produk yang terafiliasi israel kaya mcd kfc unilever danone aqua gak mau minggat,positive,0.9954178333282471,0,Tue Oct 08 09:37:18 +0000 2024,,taritarianw,uploaded_data
@Pink2_nicolaus @Heraloebss Maaf tapi skrng LG sibuknya boikot Israel Ama pasang bendera palestina.,maaf tapi skrng lg sibuknya boikot israel ama pasang bendera palestina,positive,0.9675342440605164,0,Tue Oct 08 09:34:31 +0000 2024,"Jakarta Capital Region, Indone",yuddy_kurnia,uploaded_data
@ibjela Org selalu downplay indirect effects. Contohnya spreading awareness kekejaman Israel. McD Malaysia tutup/Starbucks profit down masuk berita sampai luar negara. Komen dari orang luar pun sokong. Kat US sampai buat law tak boleh boikot Israel.,org selalu downplay indirect effects contohnya spreading awareness kekejaman israel mcd malaysia tutup starbucks profit down masuk berita sampai luar negara komen dari orang luar pun sokong kat us sampai buat law tak boleh boikot israel,positive,0.9973503351211548,8,Tue Oct 08 09:29:20 +0000 2024,,Majestic136,uploaded_data
Kenapa harus lanjut boikot? Karena lanjut boikot memang berdampak pada puluhan perusahaan yang berafiliasi Israel di Indonesia. Seperti McD Danone Unilever dan yang terdapat di gambar ini. https://t.co/jw9gHYhGXI,kenapa harus lanjut boikot karena lanjut boikot memang berdampak pada puluhan perusahaan yang berafiliasi israel di indonesia seperti mcd danone unilever dan yang terdapat di gambar ini,positive,0.9504076838493347,5,Tue Oct 08 09:04:43 +0000 2024,Kadipaten Japara Hadiningrat,Stakof,uploaded_data
@RJLetsGo Boikot gak berhasil karena Israel terus menerus diserang jika Israel berhenti diserang Israel akan berhenti perang,boikot gak berhasil karena israel terus menerus diserang jika israel berhenti diserang israel akan berhenti perang,positive,0.9984744191169739,0,Tue Oct 08 09:02:39 +0000 2024,,dragonbad290,uploaded_data
Karena konsistensi gerakan untuk lanjut boikot memang diperlukan di tengah genosida Israel terhadap Palestina masih konsisten sampai sekarang.,karena konsistensi gerakan untuk lanjut boikot memang diperlukan di tengah genosida israel terhadap palestina masih konsisten sampai sekarang,negative,0.9810376763343811,5,Tue Oct 08 09:02:25 +0000 2024,Kadipaten Japara Hadiningrat,Stakof,uploaded_data
@RJLetsGo Boikot gak berhasil tentu saja tidak karena sumber pendapatan Israel itu dari mempoles berlian/jasa. Bukan dari makanan cepat saji atau bahkan donasi restoran. Ditambah lagi Israel dapat senjata dari negara sekutunya.,boikot gak berhasil tentu saja tidak karena sumber pendapatan israel itu dari mempoles berlian jasa bukan dari makanan cepat saji atau bahkan donasi restoran ditambah lagi israel dapat senjata dari negara sekutunya,positive,0.9454134106636047,0,Tue Oct 08 07:56:02 +0000 2024,,Karachan489781,uploaded_data
@AHLI_AGAMA @takontaken @RJLetsGo Lah? Jadi yg boikot itu bodoh cuma karena gk beli produk yg promo tpi produknya support Israel gitu? Salah kah boikot?,lah jadi yg boikot itu bodoh cuma karena gk beli produk yg promo tpi produknya support israel gitu salah kah boikot,positive,0.9993933439254761,0,Tue Oct 08 07:19:28 +0000 2024,"Bandung, Jawa Barat",Canary100306,uploaded_data
Terdahulu seorang pengguna TikTok mendakwa tindakan memboikot tidak mendatangkan kesan apabila Israel terus mengganas di Gaza dan Lubnan. Berita penuh: https://t.co/NYHS8neI3F #TVPertiwi #setahunAlAqsa #BDS #boikot https://t.co/oybplJM2WD,terdahulu seorang pengguna tiktok mendakwa tindakan memboikot tidak mendatangkan kesan apabila israel terus mengganas di gaza dan lubnan berita penuh tvpertiwi setahunalaqsa bds boikot,neutral,0.5136533975601196,1,Tue Oct 08 07:17:13 +0000 2024,Bandar Baru Bangi,TVPertiwi_MY,uploaded_data
@yayagitulahh @IHendarsu Heh tolol. Udah dijelasin itu perlawanan. Diluar israel orang2 boikot politisi walk out warga nya pd demo mnta netanyahu turun yg wajib militer pd nolak mending dipenjara drpd jd pembunuh. Smua ambil bagian! Bego! Kalian aja yg buta! Goblok ko diumumin,heh tolol udah dijelasin itu perlawanan diluar israel orang2 boikot politisi walk out warga nya pd demo mnta netanyahu turun yg wajib militer pd nolak mending dipenjara drpd jd pembunuh smua ambil bagian bego kalian aja yg buta goblok ko diumumin,positive,0.9994558691978455,0,Tue Oct 08 04:49:41 +0000 2024,,sap1389,uploaded_data
@ricxxxkiddo korang boikot kaw2 pun US hulur hillion jugak untuk senjata2 israel. makan je la big mac. sedap pun sedap,korang boikot kaw2 pun us hulur hillion jugak untuk senjata2 israel makan je la big mac sedap pun sedap,negative,0.9795600175857544,1,Tue Oct 08 04:42:42 +0000 2024,,kibutsuji75766,uploaded_data
@fotodakwah Perangi Israel sebarkan soal kejahatan &amp; kebengisan Israel beri donasi ke Palestina tapi kalo boikot rasa rasa nya kurang setuju karena banyak yg mencari rejeki disana,perangi israel sebarkan soal kejahatan amp kebengisan israel beri donasi ke palestina tapi kalo boikot rasa rasa nya kurang setuju karena banyak yg mencari rejeki disana,positive,0.9942161440849304,0,Tue Oct 08 04:26:08 +0000 2024,,Nenengnagita31,uploaded_data
@fotodakwah Boikot ini msh pro &amp; kontra sebenernya apalagi kalo banyak yg mencari nafkah di perusahaan tsb tapi kalo utk perangi Israel &amp; beri donasi Palestina saya setuju,boikot ini msh pro amp kontra sebenernya apalagi kalo banyak yg mencari nafkah di perusahaan tsb tapi kalo utk perangi israel amp beri donasi palestina saya setuju,positive,0.991672694683075,0,Tue Oct 08 04:25:10 +0000 2024,,asyainaaa_,uploaded_data
@fotodakwah Doakan Palestina dan beri donasi buat Palestina perangi Israel tapi kalo utk boikot sendiri kasian orang2 yg mencari nafkah di perusahaan tsb,doakan palestina dan beri donasi buat palestina perangi israel tapi kalo utk boikot sendiri kasian orang2 yg mencari nafkah di perusahaan tsb,positive,0.9987718462944031,0,Tue Oct 08 04:21:53 +0000 2024,,susantiyanti31,uploaded_data
@fotodakwah kalo buat perangi Israel saya setuju tapi kalo boikot kasian orang2 lokal yg kerja disana,kalo buat perangi israel saya setuju tapi kalo boikot kasian orang2 lokal yg kerja disana,positive,0.9989928603172302,0,Tue Oct 08 04:20:52 +0000 2024,,pipihsopiyah31,uploaded_data
@FahiraaNur @waudira_ Iyaaa ada juga yg di boikot padahal produk nyaa gak pro Israel malah bantu palestiba jadi ngerugiin banyak pihak,iyaaa ada juga yg di boikot padahal produk nyaa gak pro israel malah bantu palestiba jadi ngerugiin banyak pihak,positive,0.9992064833641052,0,Tue Oct 08 03:48:40 +0000 2024,,Ellydami31,uploaded_data
@RichardPower_ Aku setuju dgn apa yg mamat dap ni ckp... X yg kau hadap hari2 ni pun kau gagal nak boikot walhal si elon tu penyokng kuat israel,aku setuju dgn apa yg mamat dap ni ckp x yg kau hadap hari2 ni pun kau gagal nak boikot walhal si elon tu penyokng kuat israel,positive,0.999065101146698,0,Tue Oct 08 03:37:58 +0000 2024,"Kuala Lumpur, Wilayah Persekut",vinnayusoff97,uploaded_data
Kata BOIKOT israel tapi Timur Tengah sedang panas2 bergaduh tembak #Fattah Missile tapi trend Malaysia #Fattah perempuan... POLArrrr lahh ... Korang betul2 hypocrite tanpa pendirian yang teguh pun. Sepatut nya tak paya pun Boikot Mcd Starbucks @ sebagainya ... sial2,kata boikot israel tapi timur tengah sedang panas2 bergaduh tembak fattah missile tapi trend malaysia fattah perempuan polarrrr lahh korang betul2 hypocrite tanpa pendirian yang teguh pun sepatut nya tak paya pun boikot mcd starbucks sebagainya sial2,positive,0.9992188215255737,5,Tue Oct 08 03:37:26 +0000 2024,Dark Forest,kaiyumi42,uploaded_data
halo teman-teman kita harus tetap boikot produk pro israel,halo teman teman kita harus tetap boikot produk pro israel,positive,0.957331657409668,6,Tue Oct 08 03:29:32 +0000 2024,,raylifeoccurs,uploaded_data
@idextratime tapi dortmund @BVB jadi klub yg terang terangan zionis yg pro israel. wajib di boikot klub kuning taik ini,tapi dortmund jadi klub yg terang terangan zionis yg pro israel wajib di boikot klub kuning taik ini,positive,0.9984713196754456,0,Tue Oct 08 03:29:17 +0000 2024,Jakarta,Kaniskala_id,uploaded_data
Bukan hanya ini krna ya target boikot kalian jg yg terperangkap seputaran mekdi kaepci dan setarbak gitu2an. Pdhl industri penyumbang duit terbesar buat israel tuh adanya di IT dan Militer ibarat kalian fokus ke yg 20% eh 80% nya di lupain memboikot nya hrs setidaknya 50%nya.,bukan hanya ini krna ya target boikot kalian jg yg terperangkap seputaran mekdi kaepci dan setarbak gitu2an pdhl industri penyumbang duit terbesar buat israel tuh adanya di it dan militer ibarat kalian fokus ke yg 20 eh 80 nya di lupain memboikot nya hrs setidaknya 50 nya,positive,0.9984673857688904,1,Tue Oct 08 03:15:56 +0000 2024,"Bandung , indonesia",RachmanWiby,uploaded_data
@FadilaaYuniar @fotodakwah Perangi Israel sebarkan soal kejahatan &amp; kebengisan Israel beri donasi ke Palestina tapi kalo boikot rasa rasa nya kurang setuju karena banyak yg mencari rejeki disana,perangi israel sebarkan soal kejahatan amp kebengisan israel beri donasi ke palestina tapi kalo boikot rasa rasa nya kurang setuju karena banyak yg mencari rejeki disana,positive,0.9942161440849304,0,Tue Oct 08 02:57:50 +0000 2024,,Nenengnagita31,uploaded_data
@FadilaaYuniar @fotodakwah Boikot ini msh pro &amp; kontra sebenernya apalagi kalo banyak yg mencari nafkah di perusahaan tsb tapi kalo utk perangi Israel &amp; beri donasi Palestina saya setuju,boikot ini msh pro amp kontra sebenernya apalagi kalo banyak yg mencari nafkah di perusahaan tsb tapi kalo utk perangi israel amp beri donasi palestina saya setuju,positive,0.991672694683075,0,Tue Oct 08 02:53:24 +0000 2024,,asyainaaa_,uploaded_data
@FadilaaYuniar @fotodakwah Doakan Palestina dan beri donasi buat Palestina perangi Israel tapi kalo utk boikot sendiri kasian orang2 yg mencari nafkah di perusahaan tsb,doakan palestina dan beri donasi buat palestina perangi israel tapi kalo utk boikot sendiri kasian orang2 yg mencari nafkah di perusahaan tsb,positive,0.9987718462944031,0,Tue Oct 08 02:45:16 +0000 2024,,susantiyanti31,uploaded_data
@FadilaaYuniar @fotodakwah Setuju kak kalo buat perangi Israel saya setuju tapi kalo boikot kasian orang2 lokal yg kerja disana,setuju kak kalo buat perangi israel saya setuju tapi kalo boikot kasian orang2 lokal yg kerja disana,positive,0.9984558820724487,0,Tue Oct 08 02:41:43 +0000 2024,,pipihsopiyah31,uploaded_data
block semua akun yang: - menyepelekan boikot israel - nunjukin kerjasama/hubungan dengan israel dengan tone positif - nyindir aktivis anti-israel meski cuma sedikit/tersirat dan bisa jadi false-positif ga apa2,block semua akun yang menyepelekan boikot israel nunjukin kerjasama hubungan dengan israel dengan tone positif nyindir aktivis anti israel meski cuma sedikit tersirat dan bisa jadi false positif ga apa2,positive,0.9877610206604004,1,Tue Oct 08 02:24:40 +0000 2024,"Bandung, Garut, Indonesia",fajar_f_hakim,uploaded_data
@neohistoria_id Maaf mau tanya aja apakah kalau kita boikot produk² tersebut lantas israel bakal kalah? Mungkin malah pekerja² di Indonesia yg banyak di PHK karena perusahaannya kena boikot dan tutup,maaf mau tanya aja apakah kalau kita boikot produk² tersebut lantas israel bakal kalah mungkin malah pekerja² di indonesia yg banyak di phk karena perusahaannya kena boikot dan tutup,positive,0.9994065761566162,5,Tue Oct 08 02:23:22 +0000 2024,Jakarta,kangmirdja,uploaded_data
@wanfalestine Eh bodonya kau dkt malaysia ni kau ingat ada islam je ke? Close minded betul la hahahha kt malaysa ada hindu buddha christian mcm ii bangsa kau tak boleh expect semua follow flow yg sama mufti dah kluar fatwa tak waib boikot kau nak kata mufti support israel ke?,eh bodonya kau dkt malaysia ni kau ingat ada islam je ke close minded betul la hahahha kt malaysa ada hindu buddha christian mcm ii bangsa kau tak boleh expect semua follow flow yg sama mufti dah kluar fatwa tak waib boikot kau nak kata mufti support israel ke,positive,0.9991129040718079,0,Tue Oct 08 02:14:04 +0000 2024,,hazzmmm,uploaded_data
 Kenapa mas Pram dia itu tidak memiliki musuh dan di terima di semua kalangan. Selama berada di lingkar kekuasaan namanya bersih dan itu pantas didukung #JakartaMenyala #PrakarUntukJakarta Israel Lanjutkan Boikot Tere Liye Hulk https://t.co/rTyQuBIgMX,kenapa mas pram dia itu tidak memiliki musuh dan di terima di semua kalangan selama berada di lingkar kekuasaan namanya bersih dan itu pantas didukung jakartamenyala prakaruntukjakarta israel lanjutkan boikot tere liye hulk,positive,0.5772857069969177,4,Tue Oct 08 02:09:58 +0000 2024,Indonesia,HanifahAndini96,uploaded_data
@hazzmmm Pecah belahkan bangsa pula? Kita nk bersatu saling memboikot untuk jatuhkan ekonomi Israel nk tolong Palestin. Mmg org bodoh kaki pusing eh? Omputeh boikot Chinese Indians pun ada boikot kau Malay Muslim knp bodoh sgt?,pecah belahkan bangsa pula kita nk bersatu saling memboikot untuk jatuhkan ekonomi israel nk tolong palestin mmg org bodoh kaki pusing eh omputeh boikot chinese indians pun ada boikot kau malay muslim knp bodoh sgt,positive,0.9994410872459412,0,Tue Oct 08 02:09:10 +0000 2024,,wanfalestin,uploaded_data
@wanfalestine Ini baru clear tujuan boikot bukan mcm kau bodoh bangang lagi bersuluh bebal tak boikot je dikata support israel mak ko ke didik ko ni? https://t.co/ROR7WPB3GQ,ini baru clear tujuan boikot bukan mcm kau bodoh bangang lagi bersuluh bebal tak boikot je dikata support israel mak ko ke didik ko ni,positive,0.9993622899055481,0,Tue Oct 08 02:07:00 +0000 2024,,hazzmmm,uploaded_data
Legislator PKS Ajak Dukung Palestina dan Boikot Israel @DPR_RI @PKSejahtera https://t.co/k0XQme9HQa #pks #palestina #israel https://t.co/5OTd9ruuFb,legislator pks ajak dukung palestina dan boikot israel pks palestina israel,neutral,0.9915988445281982,0,Tue Oct 08 02:01:11 +0000 2024,,sinpotv,uploaded_data
 Jangan lupakan Palestina! Tepat satu tahun 42 ribu orang warga Palestina telah kehilangan nyawanya sejak genosida Israel di Gaza. Jangan lupakan tragedi kemanusiaan ini. Tetap semangat memperjuangkan Palestina! Lantunkan doa lanjutkan donasi dan boikot produk-produk Zionis. https://t.co/fLUsYufmV7,jangan lupakan palestina tepat satu tahun 42 ribu orang warga palestina telah kehilangan nyawanya sejak genosida israel di gaza jangan lupakan tragedi kemanusiaan ini tetap semangat memperjuangkan palestina lantunkan doa lanjutkan donasi dan boikot produk produk zionis,negative,0.8963361382484436,0,Tue Oct 08 01:37:51 +0000 2024,,Lyestari,uploaded_data
So soan boikot produk Israel perkara harga beda saeutik komplain tai,so soan boikot produk israel perkara harga beda saeutik komplain tai,positive,0.9174541234970093,0,Tue Oct 08 01:17:05 +0000 2024,"Gunung Kidul, Yogyakarta",foreveryounggzz,uploaded_data
Setahun Genosida di Palestina FPN Minta Pemerintah RI Tekan Israel Secara Ekonomi (1) Kata-kata sudah cukup. Pemerintah perlu memimpin aksi boikot nasional terhadap perusahaan-perusaaan yang terafiliasi dengan Zionis Israel dengan tujuan agar perekonomian rezim ini bisa https://t.co/szv5z0hYQp,setahun genosida di palestina fpn minta pemerintah ri tekan israel secara ekonomi 1 kata kata sudah cukup pemerintah perlu memimpin aksi boikot nasional terhadap perusahaan perusaaan yang terafiliasi dengan zionis israel dengan tujuan agar perekonomian rezim ini bisa,positive,0.5103217959403992,4,Tue Oct 08 00:13:40 +0000 2024,,jaringanfp,uploaded_data
@wanfalestine Bodoh lagi manusia mcm kau apple top 2 tax payer us takde plk ko kata yg pakai iphone tu support israel? Makanan jugak yg diulas bodo ii je otak pentaksub boikot ni,bodoh lagi manusia mcm kau apple top 2 tax payer us takde plk ko kata yg pakai iphone tu support israel makanan jugak yg diulas bodo ii je otak pentaksub boikot ni,positive,0.9993164539337158,0,Tue Oct 08 00:12:09 +0000 2024,,hazzmmm,uploaded_data
@ricxxxkiddo Selagi takde title pakar ekonomi teruskan boikot. Dia bukan pengkaji ekonomi Israel. Sekian,selagi takde title pakar ekonomi teruskan boikot dia bukan pengkaji ekonomi israel sekian,positive,0.9105916619300842,0,Tue Oct 08 00:07:57 +0000 2024,"Perak, Malaysia",zarulqifaa,uploaded_data
MUI Serukan Boikot Produk Israel: Setahun Genosida di Gaza Aksi Tak Boleh Padam https://t.co/pEo0BFeFmu,mui serukan boikot produk israel setahun genosida di gaza aksi tak boleh padam,positive,0.9673212766647339,0,Mon Oct 07 23:52:01 +0000 2024,,ZainalA81453970,uploaded_data
@ricxxxkiddo Israel berencana ceasfire karena ekonomi perusahaan pusat mereka di Amerika dan eropa rugi akibat boikot. Israel lebih takut usaha mereka bangkrut drpd lawan Hamas,israel berencana ceasfire karena ekonomi perusahaan pusat mereka di amerika dan eropa rugi akibat boikot israel lebih takut usaha mereka bangkrut drpd lawan hamas,positive,0.9985356330871582,0,Mon Oct 07 23:17:24 +0000 2024,"City of London, London",jandakembang78,uploaded_data
Lanjutkan Boikot terhadap Israel. Jangan lengah. #StandWithPalestine #StandWithPalestine,lanjutkan boikot terhadap israel jangan lengah standwithpalestine standwithpalestine,neutral,0.9922204613685608,1,Mon Oct 07 23:08:26 +0000 2024,"Tebet, Indonesia",sumpanto,uploaded_data
@hazzmmm Receipts declaration hampir semua income Israel dari teknologi? Pastu knp benda cikai2 mknn camni pn tknk boikot? Sbb akidah kau dh tetapkan Israel tk akn hancur? Kau islam? Kalau bkn islam aku tk salahkan kau sebab most Zionists side with Israel bcs of their high tech economy,receipts declaration hampir semua income israel dari teknologi pastu knp benda cikai2 mknn camni pn tknk boikot sbb akidah kau dh tetapkan israel tk akn hancur kau islam kalau bkn islam aku tk salahkan kau sebab most zionists side with israel bcs of their high tech economy,positive,0.9981874823570251,0,Mon Oct 07 23:02:34 +0000 2024,,wanfalestin,uploaded_data
Kecam Genosida di Gaza PKS Serukan Boikot Produk Israel https://t.co/n4zl5FOaZv,kecam genosida di gaza pks serukan boikot produk israel,positive,0.9892188906669617,0,Mon Oct 07 22:55:45 +0000 2024,,a_daud_ppnp,uploaded_data
@wanfalestine So tak perlu la rasa diri kau terpaling suci kau nk boikot terus kan tapi jenis terpaling boikot ni rasa diri cam malaikat noj muslim makan mcd pun dikatakan support israel is that how yall tunjuk support untuk palestin?,so tak perlu la rasa diri kau terpaling suci kau nk boikot terus kan tapi jenis terpaling boikot ni rasa diri cam malaikat noj muslim makan mcd pun dikatakan support israel is that how yall tunjuk support untuk palestin,positive,0.997714638710022,0,Mon Oct 07 22:20:22 +0000 2024,,hazzmmm,uploaded_data
@neohistoria_id Negara eropa sudah mulai menutup terhadap Israel masa kalah sama mereka the power of Indonesia harus bisa lanjutkan boikot sampai kapan pun,negara eropa sudah mulai menutup terhadap israel masa kalah sama mereka the power of indonesia harus bisa lanjutkan boikot sampai kapan pun,positive,0.9982427358627319,0,Mon Oct 07 19:36:17 +0000 2024,,mincekash,uploaded_data
@neohistoria_id Gak lupa gw dengan kebiadaban israel terhadap Palestina harus di hentikan dan lanjutkan untuk boikot,gak lupa gw dengan kebiadaban israel terhadap palestina harus di hentikan dan lanjutkan untuk boikot,positive,0.9959532022476196,0,Mon Oct 07 19:35:01 +0000 2024,,sadariduludong,uploaded_data
@Stakof Udah dari dulu dah gw boikot produk terafiliasi israel,udah dari dulu dah gw boikot produk terafiliasi israel,positive,0.9907370209693909,0,Mon Oct 07 19:06:00 +0000 2024,,herniskuy,uploaded_data
@Mdy_Asmara1701 Yuk Aqua selanjutnya yang di boikot saham nya ke Israel,yuk aqua selanjutnya yang di boikot saham nya ke israel,neutral,0.9969593286514282,0,Mon Oct 07 19:02:11 +0000 2024,,klo26212,uploaded_data
@neohistoria_id Pantesan loe kena korupsi internal ternyata kalian cuma mental sampah semua. You tidak berlaku adil YME akan memberikan kalian keadilan &amp; karma yang sama. Asal you tau aja boikot = mengurangi pendapatan negara donor utama (kafir) ke Paleshina gak boikot = menambah dana Israel.,pantesan loe kena korupsi internal ternyata kalian cuma mental sampah semua you tidak berlaku adil yme akan memberikan kalian keadilan amp karma yang sama asal you tau aja boikot mengurangi pendapatan negara donor utama kafir ke paleshina gak boikot menambah dana israel,positive,0.9994341731071472,0,Mon Oct 07 18:15:20 +0000 2024,Makassar,supeskrim,uploaded_data
@hazzmmm bro tadi ckp dia negara eksport terbesar kau ingat dia punya economic growth just built off teknologi macam app2 Meta je ke? Go google hundreds of foods/beauty brands fund Israel s genocide on Palestinians. Jgn la slow sgt. Tahu berat nk boikot tinggal nestle tapi jgn act denial,bro tadi ckp dia negara eksport terbesar kau ingat dia punya economic growth just built off teknologi macam app2 meta je ke go google hundreds of foods beauty brands fund israel s genocide on palestinians jgn la slow sgt tahu berat nk boikot tinggal nestle tapi jgn act denial,negative,0.8723136782646179,0,Mon Oct 07 18:03:46 +0000 2024,,wanfalestin,uploaded_data
@ricxxxkiddo Dia tak paham konteks boikot pada pelabur israel ni. Mesej boikot ni simple je No Peace No Profit . Annual revenue diorang jatuh je. Israel serang Lubnan pun sebab netanyahu terdesak. Bagitau penunggang melayu ni 30 sen beli mekdi dia tak berapi pun la ,dia tak paham konteks boikot pada pelabur israel ni mesej boikot ni simple je no peace no profit annual revenue diorang jatuh je israel serang lubnan pun sebab netanyahu terdesak bagitau penunggang melayu ni 30 sen beli mekdi dia tak berapi pun la,positive,0.998980700969696,0,Mon Oct 07 17:56:00 +0000 2024,,tw_ijat,uploaded_data
@wanfalestine @xxx0501x8 @N11KA4 @ricxxxkiddo Ada bukti ke mcd n starbuck funds genocide? Ke mampu bagi misinformation je yg mcd served makanan untuk idf tu literally mcd israel bukan under mcd hq mcd ada berjuta shareholder mufti pun kata tak wajib boikot so tak wajib la takde istilah pun yg makan mcd ni support isrl,ada bukti ke mcd n starbuck funds genocide ke mampu bagi misinformation je yg mcd served makanan untuk idf tu literally mcd israel bukan under mcd hq mcd ada berjuta shareholder mufti pun kata tak wajib boikot so tak wajib la takde istilah pun yg makan mcd ni support isrl,positive,0.6181530952453613,0,Mon Oct 07 17:17:03 +0000 2024,,hazzmmm,uploaded_data
@melekinfo_id @rumahzakat begini tanggapan warga terkait boikot produk israel tonton vidionya sekarang https://t.co/ug3BnqwLEr,begini tanggapan warga terkait boikot produk israel tonton vidionya sekarang,neutral,0.9965088963508606,0,Mon Oct 07 17:08:38 +0000 2024,,Poak062419,uploaded_data
